"tag_id","date","run","rtype","subbasin","subbasin_name","rel_site","rel_date","transported","length","etype","obs_site","ant"
"3DD.003BE2DBE9","2018-10-13 17:38:13","Summer","H",17020008,"Methow","METH","2016-04-25",FALSE,112,"Observation","WEA","Left Ladder Pool 68"
"3DD.003BE2E154","2018-08-31 08:56:58","Summer","H",17020008,"Methow","METH","2016-04-25",FALSE,91,"Observation","BO1","VERTICAL SLOT DETECTORS"
"3DD.003BE2E76C","2018-10-19 19:40:26","Summer","H",17020008,"Methow","METH","2016-04-25",FALSE,97,"Observation","WEA","Left Ladder Pool 67"
"3DD.003BE2E7B2","2018-09-07 14:06:18","Summer","H",17020008,"Methow","METH","2016-04-25",FALSE,105,"Observation","WEA","Left Ladder Pool 68"
"3DD.003BE2E8CD","2018-07-24 07:46:08","Summer","H",17020008,"Methow","METH","2016-04-25",FALSE,79,"Observation","TD1","Counting Window"
"3DD.003BE2E8FC","2018-06-18 08:16:19","Summer","H",17020008,"Methow","METH","2016-04-25",FALSE,108,"Observation","WEA","Right Ladder Pool 68"
"3DD.003BE2EDBF","2018-10-06 03:25:43","Summer","H",17020005,"Chief Joseph","WELH","2016-05-06",FALSE,120,"Observation","WEA","Right Ladder Pool 68"
"3DD.003BE2EDD9","2018-10-16 13:44:48","Summer","H",17020005,"Chief Joseph","WELH","2016-05-05",FALSE,83,"Observation","RRF","Trap"
"3DD.003BE358CF","2018-09-20 19:57:59","Summer","H",17020006,"Okanogan","OMAKC","2017-04-25",FALSE,71,"Observation","OKL","Downstream Array"
"3DD.003BE3B038","2018-09-24 22:56:47","Summer","H",17020010,"Upper Columbia-Entiat","RI2BYP","2016-05-09",FALSE,220,"Observation","WEA","Right Ladder Pool 68"
"3DD.003BE3B1A5","2018-09-15 05:41:53","Summer","H",17020010,"Upper Columbia-Entiat","RI2BYP","2016-05-10",FALSE,244,"Observation","WEA","Left Ladder Pool 68"
"3DD.003BE3B263","2018-12-20 09:21:06","Summer","H",17020010,"Upper Columbia-Entiat","RI2BYP","2016-05-11",FALSE,214,"Observation","WEJ","Baffle Section 1"
"3DD.003BE3B3A5","2018-09-30 12:08:54","Summer","H",17020010,"Upper Columbia-Entiat","RI2BYP","2016-05-12",FALSE,188,"Observation","WEA","Left Ladder Pool 68"
"3DD.003BE3B3FB","2018-11-30 07:28:21","Summer","H",17020010,"Upper Columbia-Entiat","RI2BYP","2016-05-12",FALSE,223,"Observation","LMR","Upstream Array"
"3DD.003BE3EA79","2018-09-17 11:00:00","Summer","H",17020007,"Similkameen","SIMILP","2017-04-28",FALSE,79,"Recapture","WELLD2",NA
"3DD.003BE3EBCB","2018-07-27 04:57:48","Summer","H",17020006,"Okanogan","SALMOC","2017-04-26",FALSE,79,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.003BE41482","2018-09-28 04:06:36","Summer","H",17020007,"Similkameen","SIMILP","2017-04-28",FALSE,85,"Observation","WEA","Right Ladder Pool 68"
"3DD.003BE41712","2018-09-04 04:47:05","Summer","H",17020006,"Okanogan","SALMOC","2017-04-26",FALSE,86,"Observation","OKL","Downstream Array"
"3DD.003BE42D8F","2018-11-03 10:51:55","Summer","W",17020010,"Upper Columbia-Entiat","RI2BYP","2017-05-08",FALSE,195,"Observation","WEA","Right Ladder Pool 68"
"3DD.003BE42EE6","2018-10-12 14:58:45","Summer","H",17020010,"Upper Columbia-Entiat","RI2BYP","2017-05-16",FALSE,191,"Observation","WEA","Right Ladder Pool 68"
"3DD.003BE42FE4","2018-11-09 14:20:12","Summer","H",17020010,"Upper Columbia-Entiat","RI2BYP","2017-05-07",FALSE,200,"Observation","WEA","Right Ladder Pool 68"
"3DD.003BE433CE","2018-08-09 07:05:45","Summer","H",17020010,"Upper Columbia-Entiat","RI2BYP","2017-05-12",FALSE,190,"Observation","WEA","Right Ladder Pool 68"
"3DD.003BE43521","2018-09-20 13:31:52","Summer","H",17020010,"Upper Columbia-Entiat","RI2BYP","2017-05-21",FALSE,210,"Recovery","COLR8",NA
"3DD.003BE4C47F","2018-05-15 03:07:31","Summer","H",17020010,"Upper Columbia-Entiat","RI2BYP","2018-05-05",FALSE,202,"Observation","MC2","WEIR 302"
"3DD.003BE4C8AB","2018-08-02 00:17:02","Summer","W",17020010,"Upper Columbia-Entiat","RI2BYP","2017-04-21",FALSE,244,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.003BE4C8B4","2018-09-10 00:13:39","Summer","W",17020010,"Upper Columbia-Entiat","RI2BYP","2017-04-23",FALSE,185,"Observation","WEJ","Baffle Section 2"
"3DD.003BE4FBC9","2018-09-21 18:41:58","Summer","H",17020006,"Okanogan","OMAKC","2017-04-25",FALSE,77,"Observation","OKL","Downstream Array"
"3DD.003BE4FCC1","2018-11-07 17:56:19","Summer","H",17020006,"Okanogan","OMAKC","2017-04-25",FALSE,94,"Observation","OKL","Upstream Array"
"3DD.003BE5144A","2018-09-23 08:37:14","Summer","H",17020006,"Okanogan","SALMOC","2017-04-26",FALSE,74,"Observation","MC2","COUNTING WINDOW"
"3DD.003BE514E2","2018-09-22 01:36:07","Summer","H",17020007,"Similkameen","SIMILP","2017-04-28",FALSE,70,"Observation","OKL","Downstream Array"
"3DD.003BE51618","2018-08-29 12:07:19","Summer","H",17020006,"Okanogan","SALMOC","2017-04-26",FALSE,89,"Observation","WEA","Left Ladder Pool 68"
"3DD.003BE518F3","2018-09-19 13:11:10","Summer","H",17020007,"Similkameen","SIMILP","2017-04-28",FALSE,67,"Observation","WEA","West Trap"
"3DD.003BE5FF12","2018-08-15 11:00:00","Summer","W",17020010,"Upper Columbia-Entiat","RI2BYP","2017-05-11",FALSE,174,"Recapture","WELLD1",NA
"3DD.003BE5FF3C","2018-07-13 11:07:34","Summer","H",17020010,"Upper Columbia-Entiat","RI2BYP","2017-05-14",FALSE,183,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.003BE5FF4F","2018-09-13 14:23:32","Summer","H",17020010,"Upper Columbia-Entiat","RI2BYP","2017-05-14",FALSE,183,"Observation","WEA","Left Ladder Pool 68"
"3DD.003BE5FF50","2018-07-21 10:01:29","Summer","H",17020010,"Upper Columbia-Entiat","RI2BYP","2017-05-14",FALSE,176,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.003BE601A7","2018-08-04 08:18:21","Summer","H",17020010,"Upper Columbia-Entiat","RI2BYP","2017-05-17",FALSE,243,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.003BE602DB","2018-07-10 14:32:42","Summer","H",17020010,"Upper Columbia-Entiat","RI2BYP","2017-05-12",FALSE,180,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.003BE7D6F7","2018-05-24 19:33:01","Summer","U",17020010,"Upper Columbia-Entiat","RI2BYP","2018-05-22",FALSE,173,"Observation","MC2","COUNTING WINDOW"
"3DD.003BE7DAB8","2018-06-11 11:17:05","Summer","H",17020010,"Upper Columbia-Entiat","RI2BYP","2018-06-01",FALSE,280,"Observation","BO1","A-BRANCH WEIR 43"
"3DD.003BE81435","2018-08-02 07:52:48","Summer","H",17070301,"Upper Deschutes","WYCHUC","2016-05-05",FALSE,NA,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.003BE81437","2018-08-19 18:11:54","Summer","H",17070301,"Upper Deschutes","WYCHUC","2016-05-05",FALSE,NA,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.003BE87DC8","2018-10-11 20:40:09","Summer","H",17070301,"Upper Deschutes","BCHINL","2017-04-25",FALSE,NA,"Observation","DSF","Main Fishway"
"3DD.003BEF6B91","2018-08-13 21:50:51","Unknown","W",17070105,"Middle Columbia-Hood","MILL3C","2016-04-29",FALSE,165,"Observation","DRM","Downstream Array"
"3DD.003BF195E4","2018-09-19 11:17:05","Summer","W",17060203,"Middle Salmon-Panther","SALR3","2016-09-11",FALSE,230,"Observation","JO1","WEIR 181"
"3DD.003BF595BE","2018-09-17 08:02:32","Summer","W",17060201,"Upper Salmon","SALR4","2016-10-17",FALSE,227,"Observation","GRA","Ladder Exit"
"3DD.003BF5A900","2018-09-12 14:49:15","Summer","H",17060306,"Clearwater","DWORMS","2017-03-23",FALSE,210,"Observation","GRA","Ladder Exit"
"3DD.003BF5C4FF","2018-10-15 09:51:44","Summer","H",17060306,"Clearwater","DWORMS","2017-03-22",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.003BF5CA9F","2018-08-29 13:33:30","Summer","H",17060306,"Clearwater","DWORMS","2017-03-22",FALSE,NA,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.003BF5D35D","2018-09-28 02:40:42","Summer","H",17060306,"Clearwater","DWORMS","2017-04-17",FALSE,188,"Observation","GRA","Ladder Exit"
"3DD.003BF61FCF","2018-09-25 10:21:58","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,96,"Observation","MC1","COUNTING WINDOW"
"3DD.003BF6200D","2018-10-13 12:01:31","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,88,"Observation","WEJ","Baffle Section 2"
"3DD.003BF62030","2018-09-03 13:32:47","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,90,"Observation","JO1","WEIR 181"
"3DD.003BF62075","2018-08-31 10:07:34","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,89,"Observation","MC2","COUNTING WINDOW"
"3DD.003BF620A3","2018-07-31 11:23:00","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,92,"Observation","PRA","LEFT [EAST] LADDER WEIR 3"
"3DD.003BF62101","2018-09-14 07:14:45","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,97,"Observation","MC2","COUNTING WINDOW"
"3DD.003BF6218B","2018-09-23 17:35:45","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,84,"Observation","PRA","LEFT [EAST] LADDER WEIR 3"
"3DD.003BF621A2","2018-09-22 13:56:38","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,95,"Observation","MC1","COUNTING WINDOW"
"3DD.003BF621B0","2018-11-05 16:15:18","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,96,"Observation","RSH","Middle Array"
"3DD.003BF62224","2018-09-18 21:41:48","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,88,"Observation","TD1","Counting Window"
"3DD.003BF6250D","2018-10-04 14:37:47","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,96,"Observation","MC1","COUNTING WINDOW"
"3DD.003BF625AE","2018-09-06 17:30:23","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,85,"Observation","MC1","COUNTING WINDOW"
"3DD.003BF62668","2018-07-08 14:36:06","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,100,"Observation","BO1","VERTICAL SLOT DETECTORS"
"3DD.003BF6277E","2018-08-08 17:23:14","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,95,"Observation","WEA","Right Ladder Pool 68"
"3DD.003BF62785","2018-10-24 15:39:56","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,93,"Observation","PRA","LEFT [EAST] LADDER WEIR 3"
"3DD.003BF627F8","2018-09-15 08:00:39","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,100,"Observation","MC1","COUNTING WINDOW"
"3DD.003BF629C8","2018-09-14 11:12:08","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,86,"Observation","MC1","COUNTING WINDOW"
"3DD.003BF62A2C","2018-07-16 04:04:00","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,70,"Observation","MC1","COUNTING WINDOW"
"3DD.003BF62B5F","2018-08-04 18:48:04","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,78,"Observation","MC2","COUNTING WINDOW"
"3DD.003BF62C4C","2018-08-09 17:59:36","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,81,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.003BF62C99","2018-10-17 15:09:53","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,95,"Observation","PRA","LEFT [EAST] LADDER WEIR 3"
"3DD.003BF62D7B","2018-09-21 12:07:37","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,102,"Observation","WEA","Left Ladder Pool 68"
"3DD.003BF62DC3","2018-09-09 12:14:12","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,113,"Observation","PRA","LEFT [EAST] LADDER WEIR 3"
"3DD.003BF62EDF","2018-09-11 07:39:22","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,98,"Observation","PRH","OUTFALL CHANNEL"
"3DD.003BF62F03","2018-08-06 16:55:51","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,91,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.003BF62F1D","2018-09-08 09:47:51","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,109,"Observation","MC2","COUNTING WINDOW"
"3DD.003BF62FB1","2018-07-10 16:44:14","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,80,"Observation","TD2","Counting Window"
"3DD.003BF62FFC","2018-10-04 13:49:53","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,85,"Observation","WEJ","Baffle Section 2"
"3DD.003BF6300B","2018-07-22 12:37:48","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,115,"Observation","TD1","Counting Window"
"3DD.003BF63066","2018-09-10 16:43:56","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,110,"Observation","MC1","COUNTING WINDOW"
"3DD.003BF63096","2018-07-12 05:19:26","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,92,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.003BF63342","2018-08-31 11:38:39","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,75,"Observation","MC1","COUNTING WINDOW"
"3DD.003BF6336F","2018-09-10 05:01:02","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,85,"Observation","JO1","WEIR 181"
"3DD.003BF63438","2018-09-26 06:45:40","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,107,"Observation","MC1","COUNTING WINDOW"
"3DD.003BF6354D","2018-10-03 07:28:12","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,83,"Observation","PRA","RIGHT [WEST] LADDER WEIR 3"
"3DD.003BF63552","2018-09-11 16:06:49","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,87,"Observation","MC2","COUNTING WINDOW"
"3DD.003BF635F5","2018-09-08 16:15:34","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,93,"Observation","PRA","LEFT [EAST] LADDER WEIR 3"
"3DD.003BF636B4","2018-11-05 16:45:33","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,105,"Observation","EBO","Downstream Antenna"
"3DD.003BF6374C","2018-09-17 15:00:37","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,85,"Observation","MC1","COUNTING WINDOW"
"3DD.003BF63758","2018-11-02 12:53:13","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,84,"Observation","RSH","Middle Array"
"3DD.003BF663A3","2018-10-02 18:33:21","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,88,"Observation","PRA","LEFT [EAST] LADDER WEIR 3"
"3DD.003BF66422","2018-06-29 12:43:18","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,107,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.003BF66491","2018-12-08 19:47:27","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,84,"Observation","RIA","MIDDLE LADDER BAFFLE 4"
"3DD.003BF665F6","2018-07-16 14:56:03","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,92,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.003BF6660E","2018-09-24 17:54:39","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2017-04-15",FALSE,127,"Observation","MC1","COUNTING WINDOW"
"3DD.003BF70CC9","2018-09-15 15:58:28","Summer","H",17060106,"Lower Grande Ronde","COTP","2017-04-10",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.003BF70D69","2018-07-28 05:18:04","Summer","H",17060106,"Lower Grande Ronde","COTP","2017-04-10",FALSE,NA,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.003BF70DF3","2018-10-18 14:29:37","Summer","H",17060106,"Lower Grande Ronde","COTP","2017-04-10",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.003BF70E50","2018-09-15 10:25:56","Summer","H",17060106,"Lower Grande Ronde","COTP","2017-04-10",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.003BF70F63","2018-07-21 13:15:57","Summer","H",17060106,"Lower Grande Ronde","COTP","2017-04-10",FALSE,NA,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.003BF75D16","2018-10-20 08:37:52","Summer","H",17060106,"Lower Grande Ronde","COTP","2017-04-10",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.003BF75D59","2018-12-16 09:17:09","Summer","H",17060106,"Lower Grande Ronde","COTP","2017-04-10",FALSE,NA,"Observation","GOA","Counting Window"
"3DD.003BF75E25","2018-10-06 08:28:46","Summer","H",17070102,"Walla Walla","DAYP","2017-04-10",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.003BF75E3E","2018-11-02 15:20:34","Summer","H",17070102,"Walla Walla","DAYP","2017-04-10",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.003BF75E66","2018-11-07 11:12:18","Summer","H",17070102,"Walla Walla","DAYP","2017-04-10",FALSE,NA,"Observation","GOA","Counting Window"
"3DD.003BF75EC8","2018-08-04 10:56:42","Summer","H",17070102,"Walla Walla","DAYP","2017-04-10",FALSE,NA,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.003BF7601A","2018-10-21 05:48:59","Summer","H",17070102,"Walla Walla","DAYP","2017-04-10",FALSE,NA,"Observation","GRJ","ADULT FISH RETURN"
"3DD.003BF76189","2018-11-05 07:49:19","Summer","H",17070102,"Walla Walla","DAYP","2017-04-10",FALSE,NA,"Observation","GRJ","FULL FLOW BYPASS"
"3DD.003BF761BF","2018-10-25 08:19:36","Summer","H",17070102,"Walla Walla","DAYP","2017-04-10",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.003BF761D4","2018-10-16 17:11:47","Summer","H",17070102,"Walla Walla","DAYP","2017-04-10",FALSE,NA,"Observation","LMA","Right Ladder"
"3DD.003BF76200","2018-10-06 13:50:04","Summer","H",17070102,"Walla Walla","DAYP","2017-04-10",FALSE,NA,"Observation","GOA","Counting Window"
"3DD.003BF76246","2018-10-30 10:40:55","Summer","H",17070102,"Walla Walla","DAYP","2017-04-10",FALSE,NA,"Observation","LMA","Right Ladder"
"3DD.003BF7624F","2018-11-01 12:11:15","Summer","H",17070102,"Walla Walla","DAYP","2017-04-10",FALSE,NA,"Observation","ICH","LEFT LADDER WEIR 438 [O/S]"
"3DD.003BF7627C","2018-09-10 16:11:29","Summer","H",17070102,"Walla Walla","DAYP","2017-04-10",FALSE,NA,"Observation","GOA","Counting Window"
"3DD.003BF76319","2018-10-15 14:25:01","Summer","H",17070102,"Walla Walla","DAYP","2017-04-10",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.003BF7658F","2018-12-20 12:35:40","Summer","H",17070102,"Walla Walla","DAYP","2017-04-10",FALSE,NA,"Observation","PRV","ARRAY"
"3DD.003BF76672","2018-09-26 09:08:59","Summer","H",17070102,"Walla Walla","DAYP","2017-04-10",FALSE,NA,"Observation","GOA","Counting Window"
"3DD.003BF76702","2018-10-10 06:36:02","Summer","H",17070102,"Walla Walla","DAYP","2017-04-10",FALSE,NA,"Observation","TD1","Counting Window"
"3DD.003BF768B1","2018-11-08 08:27:45","Summer","H",17070102,"Walla Walla","DAYP","2017-04-10",FALSE,NA,"Observation","LMA","Right Ladder"
"3DD.003BF768B8","2018-10-07 14:54:40","Summer","H",17070102,"Walla Walla","DAYP","2017-04-10",FALSE,NA,"Observation","GOA","Counting Window"
"3DD.003BF76A7A","2018-09-24 15:32:46","Summer","H",17070102,"Walla Walla","WALLAR","2017-04-12",FALSE,NA,"Observation","ICH","LEFT LADDER WEIR 438 [O/S]"
"3DD.003BF76A8C","2018-08-05 16:10:53","Summer","H",17070102,"Walla Walla","WALLAR","2017-04-12",FALSE,NA,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.003BF76B1C","2018-12-23 11:42:45","Summer","H",17070102,"Walla Walla","WALLAR","2017-04-12",FALSE,NA,"Observation","MC2","WEIR 312"
"3DD.003BF76CE5","2018-10-20 07:04:12","Summer","H",17070102,"Walla Walla","WALLAR","2017-04-12",FALSE,NA,"Observation","GOA","Counting Window"
"3DD.003BF7713C","2018-09-26 06:38:41","Summer","W",17060107,"Lower Snake-Tucannon","TUCR","2016-10-11",FALSE,125,"Observation","GRA","Ladder Exit"
"3DD.003BF78540","2018-08-29 22:11:23","Summer","W",17020011,"Wenatchee","PESHAR","2016-11-08",FALSE,142,"Observation","LWE","UPSTREAM ANTENNA ARRAY"
"3DD.003BFA4C65","2018-08-09 15:38:07","Summer","H",17020008,"Methow","METH","2017-05-04",FALSE,74,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.003BFA4CDF","2018-10-16 17:16:14","Summer","H",17020008,"Methow","METH","2017-05-08",FALSE,75,"Observation","LMR","Upstream Array"
"3DD.003BFABDD0","2018-08-07 10:19:27","Summer","H",17020005,"Chief Joseph","WELH","2017-05-02",FALSE,81,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.003BFAC6F4","2018-12-29 18:53:37","Summer","H",17020005,"Chief Joseph","WELH","2017-05-03",FALSE,83,"Observation","EBO","Downstream Antenna"
"3DD.003BFAC872","2018-09-20 13:20:28","Summer","H",17020005,"Chief Joseph","WELH","2017-05-04",FALSE,72,"Observation","WEA","Left Ladder Pool 68"
"3DD.003BFD09C0","2018-09-27 11:00:45","Summer","H",17020008,"Methow","METH","2017-05-04",FALSE,83,"Observation","WEA","Left Ladder Pool 68"
"3DD.003BFD164C","2018-09-05 11:57:04","Summer","H",17020008,"Methow","METH","2017-05-03",FALSE,82,"Observation","JO1","WEIR 181"
"3DD.003BFF73A5","2018-10-30 16:59:26","Summer","W",17070105,"Middle Columbia-Hood","MILL3C","2018-04-03",FALSE,240,"Observation","MC1","COUNTING WINDOW"
"3DD.003BFF7441","2018-08-09 14:38:40","Summer","W",17070105,"Middle Columbia-Hood","MILL3C","2017-05-12",FALSE,165,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.003BFF7669","2018-09-17 15:32:45","Summer","W",17070105,"Middle Columbia-Hood","MILL3C","2017-05-05",FALSE,196,"Observation","BO1","VERTICAL SLOT DETECTORS"
"3DD.003C024D94","2018-05-04 21:42:13","Summer","H",17060306,"Clearwater","LOLOC","2018-04-18",FALSE,156,"Observation","JO1","WEIR 180"
"3DD.003C026A5F","2018-04-18 22:13:35","Summer","H",17060306,"Clearwater","DWORMS","2018-04-11",FALSE,198,"Observation","MC1","COUNTING WINDOW"
"3DD.003C027D38","2018-04-19 23:42:51","Summer","H",17060306,"Clearwater","DWORMS","2018-04-02",FALSE,181,"Observation","BO1","VERTICAL SLOT DETECTORS"
"3DD.003C027F98","2018-04-28 09:48:18","Summer","H",17060306,"Clearwater","DWORMS","2018-04-02",FALSE,187,"Observation","MC2","COUNTING WINDOW"
"3DD.003C044819","2018-04-11 21:47:17","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2018-04-15",FALSE,79,"Observation","MC1","COUNTING WINDOW"
"3DD.003C044F1D","2018-04-15 07:37:35","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2018-04-15",FALSE,74,"Observation","MC2","WEIR 303"
"3DD.003C04557C","2018-04-14 19:10:49","Summer","H",17020016,"Upper Columbia-Priest Rapids","RINH","2018-04-15",FALSE,75,"Observation","MC2","COUNTING WINDOW"
"3DD.003C08222B","2018-05-25 13:06:22","Summer","H",17020008,"Methow","TWISPR","2018-04-24",FALSE,68,"Observation","MC2","COUNTING WINDOW"
"3DD.003C0829E7","2018-05-31 02:32:54","Summer","H",17020008,"Methow","TWISPR","2018-04-24",FALSE,70,"Observation","MC2","WEIR 305"
"3DD.003D285440","2018-09-10 20:52:53","Summer","W",17020005,"Chief Joseph","WELLD1","2017-08-22",FALSE,580,"Observation","WEA","Right Ladder Pool 68"
"3DD.003D28A05C","2018-04-26 05:34:02","Summer","H",17020005,"Chief Joseph","WELH","2017-10-08",FALSE,630,"Observation","MC1","COUNTING WINDOW"
"3DD.007736F001","2018-05-05 23:22:38","Summer","H",17020008,"Methow","WINT","2018-04-23",FALSE,137,"Observation","MC1","WEIR 288"
"3DD.007737BE45","2018-10-09 04:37:08","Summer","H",17060201,"Upper Salmon","SALEFT","2017-04-28",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.007737CFA3","2018-10-12 19:11:45","Summer","U",17030003,"Lower Yakima","PROTAL","2017-10-01",FALSE,590,"Observation","PRO","MIDDLE LDR COUNTING WINDOW"
"3DD.007737DD61","2018-10-18 15:45:23","Summer","H",17060201,"Upper Salmon","SALEFT","2017-04-28",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.007737FF4A","2018-07-27 10:00:00","Summer","H",17060201,"Upper Salmon","SALEFT","2017-04-28",FALSE,NA,"Recovery","COLR4",NA
"3DD.007738205F","2018-09-24 14:38:44","Summer","W",17060104,"Upper Grande Ronde","GRAND2","2017-04-19",FALSE,147,"Observation","GRA","WEIR 733"
"3DD.0077382CD8","2018-09-13 16:22:08","Summer","W",17060105,"Wallowa","MINAMR","2017-03-18",FALSE,150,"Observation","GRA","Ladder Exit"
"3DD.0077384316","2018-09-04 16:54:04","Summer","W",17060104,"Upper Grande Ronde","GRAND2","2017-05-03",FALSE,171,"Observation","TD1","Counting Window"
"3DD.0077385F74","2018-09-08 11:44:47","Summer","W",17020010,"Upper Columbia-Entiat","ENTIAR","2017-02-25",FALSE,176,"Observation","RRF","Trap"
"3DD.007738FC0C","2018-09-29 14:29:29","Summer","W",17060107,"Lower Snake-Tucannon","LGRRBR","2017-05-20",FALSE,205,"Observation","GRA","Ladder Exit"
"3DD.0077398889","2018-04-21 10:29:07","Winter","W",17070105,"Middle Columbia-Hood","HOODEF","2014-06-10",FALSE,125,"Recapture","HOODR",NA
"3DD.00773A1378","2018-09-16 15:29:29","Summer","W",17060107,"Lower Snake-Tucannon","LGRRBR","2017-05-24",FALSE,195,"Observation","GRA","Ladder Exit"
