"HUC12","HUC_12_NAME","HUC10","HUC_10_NAME","HUC8","HUC_8_NAME","Latitude","Longitude"
"170200030202","Olson Creek-Little Pend Oreille River",1702000302,"Little Pend Oreille River",17020003,"Colville",48.5452183247268,-117.590311662242
"170200030203","Squaw Creek-Little Pend Oreille River",1702000302,"Little Pend Oreille River",17020003,"Colville",48.5074158150166,-117.660588309663
"170200030204","Bear Creek",1702000302,"Little Pend Oreille River",17020003,"Colville",48.4530557598183,-117.626945816824
"170200030206","Narcisse Creek-Little Pend Oreille River",1702000302,"Little Pend Oreille River",17020003,"Colville",48.4988292336234,-117.761657925812
"170200030301","South Fork Mill Creek",1702000303,"Mill Creek",17020003,"Colville",48.6230293885546,-117.685673452752
"170200030302","North Fork Mill Creek",1702000303,"Mill Creek",17020003,"Colville",48.6733260864365,-117.764370451407
"170200030303","Clugston Creek",1702000303,"Mill Creek",17020003,"Colville",48.6856146375148,-117.902667202376
"170200030304","Gillette Creek-Mill Creek",1702000303,"Mill Creek",17020003,"Colville",48.6157417919697,-117.859805574869
"170200030401","Stensgar Creek",1702000304,"Stensgar Creek-Colville River",17020003,"Colville",48.2905957536825,-117.970130206855
"170200030402","Stranger Creek",1702000304,"Stensgar Creek-Colville River",17020003,"Colville",48.3830110695738,-117.957561540396
"170200030403","Moran Creek-Colville River",1702000304,"Stensgar Creek-Colville River",17020003,"Colville",48.4018375783812,-117.829575414987
"170200030404","Haller Creek",1702000304,"Stensgar Creek-Colville River",17020003,"Colville",48.4662332535631,-117.985694164505
"170200030405","Corbett Creek-Colville River",1702000304,"Stensgar Creek-Colville River",17020003,"Colville",48.5279861003867,-117.90133102058
"170200030406","Gold Creek-Colville River",1702000304,"Stensgar Creek-Colville River",17020003,"Colville",48.5790287550848,-118.02105741801
"170200040101","North Fork Sanpoil River-Sanpoil River",1702000401,"Upper Sanpoil River",17020004,"Sanpoil",48.6662332242458,-118.568214065334
"170200040102","O`Brien Creek",1702000401,"Upper Sanpoil River",17020004,"Sanpoil",48.599361534844,-118.590696940532
"170200040103","West Fork Granite Creek",1702000401,"Upper Sanpoil River",17020004,"Sanpoil",48.6715793482641,-118.900445413828
"170200040104","Granite Creek",1702000401,"Upper Sanpoil River",17020004,"Sanpoil",48.6739855869106,-118.79173422241
"170200040106","Scatter Creek-Sanpoil River",1702000401,"Upper Sanpoil River",17020004,"Sanpoil",48.5740101648948,-118.76544314411
"170200040107","Ninemile Creek",1702000401,"Upper Sanpoil River",17020004,"Sanpoil",48.5403333522261,-118.632414761642
"170200040108","Thirteenmile Creek-Sanpoil River",1702000401,"Upper Sanpoil River",17020004,"Sanpoil",48.4968039902433,-118.694751130458
"170200040201","Cape Labelle Creek",1702000402,"West Fork Sanpoil River",17020004,"Sanpoil",48.6323640664047,-119.05668467704
"170200040202","Aeneas Creek",1702000402,"West Fork Sanpoil River",17020004,"Sanpoil",48.5405012520213,-119.154041805198
"170200040203","Upper West Fork Sanpoil River",1702000402,"West Fork Sanpoil River",17020004,"Sanpoil",48.5708816956096,-118.985946821179
"170200040204","Upper Lost Creek",1702000402,"West Fork Sanpoil River",17020004,"Sanpoil",48.4466225034406,-119.136664823978
"170200040205","Lower Lost Creek",1702000402,"West Fork Sanpoil River",17020004,"Sanpoil",48.4756855529893,-119.011790267393
"170200040206","Gold Creek",1702000402,"West Fork Sanpoil River",17020004,"Sanpoil",48.4134177803355,-118.899379770599
"170200040207","Lower West Fork Sanpoil River",1702000402,"West Fork Sanpoil River",17020004,"Sanpoil",48.491977305801,-118.866419233491
"170200040301","Seventeenmile Creek",1702000403,"Middle Sanpoil River",17020004,"Sanpoil",48.4497090192177,-118.634779420921
"170200040302","Twentyone Mile Creek-Sanpoil River",1702000403,"Middle Sanpoil River",17020004,"Sanpoil",48.4079230302478,-118.722179918501
"170200040303","Twentythreemile Creek",1702000403,"Middle Sanpoil River",17020004,"Sanpoil",48.3672654289607,-118.622969723355
"170200040304","Thirtymile Creek",1702000403,"Middle Sanpoil River",17020004,"Sanpoil",48.2998536565048,-118.621831395578
"170200040305","North Nanamkin Creek-Sanpoil River",1702000403,"Middle Sanpoil River",17020004,"Sanpoil",48.3108894964295,-118.767339743532
"170200040401","Bridge Creek",1702000404,"Lower Sanpoil River",17020004,"Sanpoil",48.2565440480164,-118.587373644581
"170200040402","Louie Creek-Sanpoil River",1702000404,"Lower Sanpoil River",17020004,"Sanpoil",48.210301169089,-118.696638279103
"170200040403","Jack Creek-Sanpoil River",1702000404,"Lower Sanpoil River",17020004,"Sanpoil",48.1305576429102,-118.71395756863
"170200040405","Meadow Creek-Sanpoil River",1702000404,"Lower Sanpoil River",17020004,"Sanpoil",48.0331281763578,-118.658226710129
"170200050101","Upper Nespelem River",1702000501,"Nespelem River",17020005,"Chief Joseph",48.3186939436243,-118.910542414388
"170200050103","Middle Nespelem River",1702000501,"Nespelem River",17020005,"Chief Joseph",48.2865897531631,-118.986974018518
"170200050104","Mill Creek",1702000501,"Nespelem River",17020005,"Chief Joseph",48.2662177364107,-119.044172307877
"170200050106","Middle Little Nespelem River",1702000501,"Nespelem River",17020005,"Chief Joseph",48.1629490894588,-118.850872778295
"170200050107","Lower Little Nespelem River",1702000501,"Nespelem River",17020005,"Chief Joseph",48.1171066046678,-118.89186042014
"170200050108","Lower Nespelem River",1702000501,"Nespelem River",17020005,"Chief Joseph",48.1845479974305,-118.987133390594
"170200050203","Sanderson Creek-Columbia River",1702000502,"Coyote Creek-Columbia River",17020005,"Chief Joseph",48.0009689469116,-119.005308557798
"170200050204","Moses Creek-Columbia River",1702000502,"Coyote Creek-Columbia River",17020005,"Chief Joseph",48.0767973893243,-119.014629027146
"170200050208","Hopkins Canyon-Columbia River",1702000502,"Coyote Creek-Columbia River",17020005,"Chief Joseph",48.1563942331547,-119.145898273702
"170200050210","Granite Rapids-Columbia River",1702000502,"Coyote Creek-Columbia River",17020005,"Chief Joseph",48.1243070228118,-119.262143495199
"170200050301","Upper Middle Foster Creek",1702000503,"Foster Creek",17020005,"Chief Joseph",47.8239473361454,-119.755610544607
"170200050302","Lower Middle Foster Creek",1702000503,"Foster Creek",17020005,"Chief Joseph",47.8634847186364,-119.625704005799
"170200050304","Upper East Foster Creek",1702000503,"Foster Creek",17020005,"Chief Joseph",47.9042737054291,-119.312129817709
"170200050305","Badger Spring",1702000503,"Foster Creek",17020005,"Chief Joseph",47.9805944293927,-119.337870689104
"170200050306","Deep Creek",1702000503,"Foster Creek",17020005,"Chief Joseph",47.8826445723914,-119.478576865357
"170200050308","Lower East Foster Creek",1702000503,"Foster Creek",17020005,"Chief Joseph",47.9384027536777,-119.525556351408
"170200050309","West Foster Creek-Foster Creek",1702000503,"Foster Creek",17020005,"Chief Joseph",47.9024895968784,-119.746223991296
"170200050401","Trefry Creek-Columbia River",1702000504,"Tumwater Creek-Columbia River",17020005,"Chief Joseph",48.0544750308984,-119.297338088625
"170200050402","Tumwater Creek",1702000504,"Tumwater Creek-Columbia River",17020005,"Chief Joseph",48.1521115205647,-119.445011896081
"170200050403","Eagle Rapids-Columbia River",1702000504,"Tumwater Creek-Columbia River",17020005,"Chief Joseph",48.0709035141101,-119.430511476911
"170200050404","Jordan Creek-Columbia River",1702000504,"Tumwater Creek-Columbia River",17020005,"Chief Joseph",48.0467540669693,-119.556008436646
"170200050405","Dry Creek-Columbia River",1702000504,"Tumwater Creek-Columbia River",17020005,"Chief Joseph",48.063748705354,-119.668228344897
"170200050502","Swamp Creek",1702000505,"Swamp Creek-Columbia River",17020005,"Chief Joseph",48.2140737960638,-119.857767316236
"170200050504","Watson Draw-Columbia River",1702000505,"Swamp Creek-Columbia River",17020005,"Chief Joseph",48.0790726064331,-119.833353643018
"170200050505","Lake Pateros-Columbia River",1702000505,"Swamp Creek-Columbia River",17020005,"Chief Joseph",47.991307322649,-119.855165470692
"170200050506","Antoine Creek",1702000505,"Swamp Creek-Columbia River",17020005,"Chief Joseph",47.9665495977192,-119.990107584013
"170200050507","Long Draw-Columbia River",1702000505,"Swamp Creek-Columbia River",17020005,"Chief Joseph",47.8846809595307,-119.915140200472
"170200060101","Nine Mile Creek-Okanogan River",1702000601,"Antoine Creek-Okanogan River",17020006,"Okanogan",48.9807963572324,-119.371042253385
"170200060102","Tonasket Creek",1702000601,"Antoine Creek-Okanogan River",17020006,"Okanogan",48.9240334103152,-119.265186526913
"170200060104","Whitestone Creek",1702000601,"Antoine Creek-Okanogan River",17020006,"Okanogan",48.8202925195066,-119.518294504898
"170200060105","Upper Antoine Creek",1702000601,"Antoine Creek-Okanogan River",17020006,"Okanogan",48.8261939146232,-119.19611219263
"170200060107","Lower Antoine Creek",1702000601,"Antoine Creek-Okanogan River",17020006,"Okanogan",48.7965662618227,-119.30382029023
"170200060108","Mosquito Creek-Okanogan River",1702000601,"Antoine Creek-Okanogan River",17020006,"Okanogan",48.840768357043,-119.404371257576
"170200060202","Lower Siwash Creek",1702000602,"Bonaparte Creek-Okanogan River",17020006,"Okanogan",48.7320660818445,-119.299124664567
"170200060203","Upper Bonaparte Creek",1702000602,"Bonaparte Creek-Okanogan River",17020006,"Okanogan",48.7296788712272,-119.087864990034
"170200060204","Peony Creek",1702000602,"Bonaparte Creek-Okanogan River",17020006,"Okanogan",48.6149461667661,-119.190450470198
"170200060205","Lower Bonaparte Creek",1702000602,"Bonaparte Creek-Okanogan River",17020006,"Okanogan",48.6662237850937,-119.297104065641
"170200060206","Aeneas Creek",1702000602,"Bonaparte Creek-Okanogan River",17020006,"Okanogan",48.7321683273639,-119.559680999657
"170200060208","Upper Tunk Creek",1702000602,"Bonaparte Creek-Okanogan River",17020006,"Okanogan",48.5004742406251,-119.297817386417
"170200060210","Lower Tunk Creek",1702000602,"Bonaparte Creek-Okanogan River",17020006,"Okanogan",48.5529746037193,-119.409149295082
"170200060211","Whitestone Coulee-Okanogan River",1702000602,"Bonaparte Creek-Okanogan River",17020006,"Okanogan",48.6569063281906,-119.484887216118
"170200060301","West Fork Salmon Creek",1702000603,"Salmon Creek",17020006,"Okanogan",48.5608669268944,-119.878835229895
"170200060302","South Fork Salmon Creek",1702000603,"Salmon Creek",17020006,"Okanogan",48.4949297511584,-119.82371724387
"170200060303","North Fork Salmon Creek",1702000603,"Salmon Creek",17020006,"Okanogan",48.6198895976064,-119.81593412312
"170200060304","Green Lake-Salmon Creek",1702000603,"Salmon Creek",17020006,"Okanogan",48.4625261215975,-119.686316106669
"170200060402","Alkali Lake-Okanogan River",1702000604,"Omak Creek-Okanogan River",17020006,"Okanogan",48.5361474695235,-119.517239876557
"170200060404","Johnson Creek",1702000604,"Omak Creek-Okanogan River",17020006,"Okanogan",48.5046009329301,-119.622434890896
"170200060406","Kartar Creek",1702000604,"Omak Creek-Okanogan River",17020006,"Okanogan",48.2474052557443,-119.249100349542
"170200060407","Omak Lake",1702000604,"Omak Creek-Okanogan River",17020006,"Okanogan",48.2904273125142,-119.398483387038
"170200060408","Upper Omak Creeek",1702000604,"Omak Creek-Okanogan River",17020006,"Okanogan",48.3271249092099,-119.140718044061
"170200060409","Middle Omak Creek",1702000604,"Omak Creek-Okanogan River",17020006,"Okanogan",48.3915628746432,-119.23702369163
"170200060410","Lower Omak Creek",1702000604,"Omak Creek-Okanogan River",17020006,"Okanogan",48.3637183945182,-119.371482581191
"170200060411","Swipkin Canyon-Okanogan River",1702000604,"Omak Creek-Okanogan River",17020006,"Okanogan",48.4318646066454,-119.50344682167
"170200060501","Upper Loup Loup Creek",1702000605,"Loup Loup Creek-Okanogan River",17020006,"Okanogan",48.440665386835,-119.770369529769
"170200060503","Lower Loup Loup Creek",1702000605,"Loup Loup Creek-Okanogan River",17020006,"Okanogan",48.3581920123931,-119.731844883171
"170200060504","Tallant Creek-Okanogan River",1702000605,"Loup Loup Creek-Okanogan River",17020006,"Okanogan",48.3382220250385,-119.646342002178
"170200060505","Chiliwist Creek",1702000605,"Loup Loup Creek-Okanogan River",17020006,"Okanogan",48.3185525152549,-119.821066834876
"170200060508","Dan Canyon",1702000605,"Loup Loup Creek-Okanogan River",17020006,"Okanogan",48.1794030521072,-119.605366542084
"170200060509","Davis Canyon-Okanogan River",1702000605,"Loup Loup Creek-Okanogan River",17020006,"Okanogan",48.1861651193753,-119.706986991493
"170200070101","Chuckawanteen Creek",1702000701,"Pasayten River-Similkameen River",17020007,"Similkameen",48.9641607784349,-120.747250283809
"170200070102","Middle Fork Pasayten River",1702000701,"Pasayten River-Similkameen River",17020007,"Similkameen",48.8161326272791,-120.630752165843
"170200070103","West Fork Pasayten River",1702000701,"Pasayten River-Similkameen River",17020007,"Similkameen",48.8441699193168,-120.697145274253
"170200070104","Lease Creek",1702000701,"Pasayten River-Similkameen River",17020007,"Similkameen",48.8749005704435,-120.570474863802
"170200070105","East Fork Pasayten River",1702000701,"Pasayten River-Similkameen River",17020007,"Similkameen",48.9377859435535,-120.477738006078
"170200070106","Peeve Creek-Pasayten River",1702000701,"Pasayten River-Similkameen River",17020007,"Similkameen",48.96236054735,-120.559811822808
"170200070201","Spanish Creek-Ashnola River",1702000702,"Ashnola River",17020007,"Similkameen",48.9521924011729,-120.293308211267
"170200070301","Headwaters Sinlahekin Creek",1702000703,"Sinlahekin Creek",17020007,"Similkameen",48.714183038167,-119.831987641682
"170200070302","Upper Sinlahekin Creek",1702000703,"Sinlahekin Creek",17020007,"Similkameen",48.7031981888397,-119.717166809154
"170200070303","Middle Sinlahekin Creek",1702000703,"Sinlahekin Creek",17020007,"Similkameen",48.7859608848051,-119.704313314615
"170200070304","Upper North Fork Toats Coulee Creek",1702000703,"Sinlahekin Creek",17020007,"Similkameen",48.9489741274139,-119.860763164
"170200070305","Middle Fork Toats Coulee Creek",1702000703,"Sinlahekin Creek",17020007,"Similkameen",48.8909121638627,-119.903194306379
"170200070306","South Fork Toats Coulee Creek",1702000703,"Sinlahekin Creek",17020007,"Similkameen",48.8073152068981,-119.858577715824
"170200070307","Lower North Fork Toats Coulee Creek",1702000703,"Sinlahekin Creek",17020007,"Similkameen",48.8766206657633,-119.769675942353
"170200070308","Lower Sinlahekin Creek",1702000703,"Sinlahekin Creek",17020007,"Similkameen",48.8823541203558,-119.683835433413
"170200070402","Palmer Lake",1702000704,"Snehumption Creek-Similkameen River",17020007,"Similkameen",48.9029803507275,-119.621032474948
"170200070403","Jewette Creek-Similkameen River",1702000704,"Snehumption Creek-Similkameen River",17020007,"Similkameen",48.9599492101556,-119.713485478036
"170200070404","Ellemeham Draw-Similkameen River",1702000704,"Snehumption Creek-Similkameen River",17020007,"Similkameen",48.9556621745858,-119.54815970612
"170200080101","Diamond Creek",1702000801,"Lost River",17020008,"Methow",48.8713696476989,-120.360860084582
"170200080102","Upper Lost River",1702000801,"Lost River",17020008,"Methow",48.8559748095472,-120.461596474949
"170200080103","Eureka Creek",1702000801,"Lost River",17020008,"Methow",48.7642369019503,-120.553590019683
"170200080104","Lower Lost River",1702000801,"Lost River",17020008,"Methow",48.7560284074758,-120.428486107566
"170200080201","West Fork Methow River",1702000802,"Upper Methow River",17020008,"Methow",48.6403699841319,-120.687510814786
"170200080202","Robinson Creek",1702000802,"Upper Methow River",17020008,"Methow",48.7081879064243,-120.585156951566
"170200080203","Cedar Creek",1702000802,"Upper Methow River",17020008,"Methow",48.5315432404513,-120.518578239111
"170200080204","Early Winters Creek",1702000802,"Upper Methow River",17020008,"Methow",48.5714852484786,-120.591506434884
"170200080205","Rattlesnake Creek-Methow River",1702000802,"Upper Methow River",17020008,"Methow",48.6453401117804,-120.509726458966
"170200080301","Headwaters Chewuch River",1702000803,"Upper Chewuch River",17020008,"Methow",48.9510989357333,-120.090051188047
"170200080302","Windy Creek",1702000803,"Upper Chewuch River",17020008,"Methow",48.8690325030969,-119.977987414395
"170200080303","Kay Creek-Chewuch River",1702000803,"Upper Chewuch River",17020008,"Methow",48.8690001166468,-120.046323629565
"170200080304","Andrews Creek",1702000803,"Upper Chewuch River",17020008,"Methow",48.8553924539747,-120.15444904434
"170200080305","Lake Creek",1702000803,"Upper Chewuch River",17020008,"Methow",48.8164408100341,-120.227924727303
"170200080306","Thirtymile Creek-Chewuch River",1702000803,"Upper Chewuch River",17020008,"Methow",48.7833233944302,-120.043587778189
"170200080401","Twenty Mile Creek",1702000804,"Lower Chewuch River",17020008,"Methow",48.7262625127999,-119.997487028097
"170200080402","Falls Creek",1702000804,"Lower Chewuch River",17020008,"Methow",48.7163919277294,-120.225636697749
"170200080403","Doe Creek-Chewuch River",1702000804,"Lower Chewuch River",17020008,"Methow",48.6877853319124,-120.132230816534
"170200080404","Eight Mile Creek",1702000804,"Lower Chewuch River",17020008,"Methow",48.6920139479014,-120.271916337976
"170200080405","North Fork Boulder Creek",1702000804,"Lower Chewuch River",17020008,"Methow",48.6309763250726,-120.006445786357
"170200080406","Boulder Creek",1702000804,"Lower Chewuch River",17020008,"Methow",48.5728472258693,-120.084002770851
"170200080407","Cub Creek",1702000804,"Lower Chewuch River",17020008,"Methow",48.5898923471512,-120.25973809276
"170200080408","Pearrygin Creek-Chewuch River",1702000804,"Lower Chewuch River",17020008,"Methow",48.5312907416334,-120.150637668444
"170200080501","Headwaters Twisp River",1702000805,"Twisp River",17020008,"Methow",48.4715762047664,-120.595989366204
"170200080502","South Creek",1702000805,"Twisp River",17020008,"Methow",48.417361658199,-120.596784892076
"170200080503","Upper Twisp River",1702000805,"Twisp River",17020008,"Methow",48.4142453255948,-120.515198042524
"170200080504","War Creek",1702000805,"Twisp River",17020008,"Methow",48.3382878379023,-120.500918045204
"170200080505","Eagle Creek",1702000805,"Twisp River",17020008,"Methow",48.3039390561431,-120.440668188328
"170200080506","Buttermilk Creek",1702000805,"Twisp River",17020008,"Methow",48.2894689729094,-120.34927444769
"170200080507","Middle Twisp River",1702000805,"Twisp River",17020008,"Methow",48.3776873414826,-120.3986017413
"170200080508","Little Bridge Creek",1702000805,"Twisp River",17020008,"Methow",48.4296721722096,-120.353094791849
"170200080509","Lower Twisp River",1702000805,"Twisp River",17020008,"Methow",48.3669460580466,-120.2332946455
"170200080601","Goat Creek",1702000806,"Middle Methow River",17020008,"Methow",48.664829193782,-120.358668754953
"170200080602","Fawn Creek-Methow River",1702000806,"Middle Methow River",17020008,"Methow",48.5511403702264,-120.348466483047
"170200080603","Wolf Creek",1702000806,"Middle Methow River",17020008,"Methow",48.4834080448205,-120.399020053642
"170200080604","Bear Creek",1702000806,"Middle Methow River",17020008,"Methow",48.4825540654094,-120.088948014119
"170200080605","Thompson Creek-Methow River",1702000806,"Middle Methow River",17020008,"Methow",48.4419573450574,-120.194566539971
"170200080606","South Fork Beaver Creek",1702000806,"Middle Methow River",17020008,"Methow",48.4471881833087,-119.919908873759
"170200080607","Upper Beaver Creek",1702000806,"Middle Methow River",17020008,"Methow",48.4942592257551,-119.986478399077
"170200080608","Lower Beaver Creek",1702000806,"Middle Methow River",17020008,"Methow",48.3934584156187,-120.00224702272
"170200080609","Benson Creek",1702000806,"Middle Methow River",17020008,"Methow",48.3071310862034,-119.961108072032
"170200080610","Alder Creek-Methow River",1702000806,"Middle Methow River",17020008,"Methow",48.3153259173058,-120.087803424573
"170200080701","Libby Creek",1702000807,"Lower Methow River",17020008,"Methow",48.2705842157316,-120.224424230922
"170200080702","Texas Creek-Methow River",1702000807,"Lower Methow River",17020008,"Methow",48.2250068223856,-120.080891185322
"170200080703","South Fork Gold Creek",1702000807,"Lower Methow River",17020008,"Methow",48.1286857381623,-120.19673997424
"170200080704","Gold Creek",1702000807,"Lower Methow River",17020008,"Methow",48.1900245118591,-120.257215550143
"170200080705","French Creek",1702000807,"Lower Methow River",17020008,"Methow",48.1854749846345,-119.962779859495
"170200080706","McFarland Creek-Methow River",1702000807,"Lower Methow River",17020008,"Methow",48.1357929791212,-120.06884183916
"170200080708","Black Canyon Creek",1702000807,"Lower Methow River",17020008,"Methow",48.039558608816,-120.059078962252
"170200080709","Alta Coulee-Methow River",1702000807,"Lower Methow River",17020008,"Methow",48.0506510231263,-119.959165741615
"170200090101","Upper Bridge Creek",1702000901,"Stehekin River",17020009,"Lake Chelan",48.4778805350148,-120.694618272391
"170200090102","North Fork Bridge Creek",1702000901,"Stehekin River",17020009,"Lake Chelan",48.5054248397644,-120.869788449112
"170200090103","Lower Bridge Creek",1702000901,"Stehekin River",17020009,"Lake Chelan",48.4524967674899,-120.791990839935
"170200090104","Headwaters Stehekin River",1702000901,"Stehekin River",17020009,"Lake Chelan",48.457589427628,-120.996813709188
"170200090105","Flat Creek",1702000901,"Stehekin River",17020009,"Lake Chelan",48.4005481454663,-120.991290837052
"170200090106","Park Creek-Stehekin River",1702000901,"Stehekin River",17020009,"Lake Chelan",48.4542044815235,-120.927952814639
"170200090107","West Fork Agnes Creek",1702000901,"Stehekin River",17020009,"Lake Chelan",48.3374894627074,-120.993919120843
"170200090108","Upper Agnes Creek",1702000901,"Stehekin River",17020009,"Lake Chelan",48.268960351218,-120.93096684639
"170200090109","Lower Agnes Creek",1702000901,"Stehekin River",17020009,"Lake Chelan",48.3463276714149,-120.88114192133
"170200090110","Junction Creek-Stehekin River",1702000901,"Stehekin River",17020009,"Lake Chelan",48.4064360646694,-120.859811542447
"170200090111","Company Creek",1702000901,"Stehekin River",17020009,"Lake Chelan",48.2885368699416,-120.805054912755
"170200090112","Rainbow Creek",1702000901,"Stehekin River",17020009,"Lake Chelan",48.3887896076821,-120.688761240984
"170200090113","Boulder Creek",1702000901,"Stehekin River",17020009,"Lake Chelan",48.3597448390511,-120.619965364413
"170200090114","Cabin Creek-Stehekin River",1702000901,"Stehekin River",17020009,"Lake Chelan",48.3531206424258,-120.77177578702
"170200090201","Devore Creek-Lake Chelan",1702000902,"Upper Lake Chelan",17020009,"Lake Chelan",48.2753448957082,-120.665375544705
"170200090202","Fish Creek",1702000902,"Upper Lake Chelan",17020009,"Lake Chelan",48.259331103918,-120.517668218317
"170200090203","Upper Railroad Creek",1702000902,"Upper Lake Chelan",17020009,"Lake Chelan",48.200891850638,-120.830117635619
"170200090204","Lower Railroad Creek",1702000902,"Upper Lake Chelan",17020009,"Lake Chelan",48.1792295120513,-120.684076595884
"170200090205","Prince Creek",1702000902,"Upper Lake Chelan",17020009,"Lake Chelan",48.190211429895,-120.420687128539
"170200090206","Bear Creek-Lake Chelan",1702000902,"Upper Lake Chelan",17020009,"Lake Chelan",48.1761652077721,-120.571466414001
"170200090207","Lone Fir Creek-Lake Chelan",1702000902,"Upper Lake Chelan",17020009,"Lake Chelan",48.090756795352,-120.482142478931
"170200090208","Safety Harbor Creek",1702000902,"Upper Lake Chelan",17020009,"Lake Chelan",48.1064037995832,-120.368107522606
"170200090209","Big Creek-Lake Chelan",1702000902,"Upper Lake Chelan",17020009,"Lake Chelan",48.0229107380502,-120.425709719181
"170200090210","Falls Creek-Lake Chelan",1702000902,"Upper Lake Chelan",17020009,"Lake Chelan",48.0448678081935,-120.32030290708
"170200090301","Twentyfivemile Creek",1702000903,"Lower Lake Chelan",17020009,"Lake Chelan",47.9517582751778,-120.330131546392
"170200090302","Mitchell Creek-Lake Chelan",1702000903,"Lower Lake Chelan",17020009,"Lake Chelan",48.0319392478906,-120.204527114384
"170200090303","Antilon Creek-Lake Chelan",1702000903,"Lower Lake Chelan",17020009,"Lake Chelan",47.9464417961724,-120.162544756832
"170200090304","First Creek-Lake Chelan",1702000903,"Lower Lake Chelan",17020009,"Lake Chelan",47.8815414191957,-120.243888720647
"170200090305","Lake Chelan-Chelan River",1702000903,"Lower Lake Chelan",17020009,"Lake Chelan",47.8747547466367,-120.066689660879
"170200100101","Upper Mad River",1702001001,"Mad River",17020010,"Upper Columbia-Entiat",47.8594707342235,-120.559656679416
"170200100102","Tillicum Creek",1702001001,"Mad River",17020010,"Upper Columbia-Entiat",47.7263798813449,-120.467216721471
"170200100103","Lower Mad River",1702001001,"Mad River",17020010,"Upper Columbia-Entiat",47.7774776562833,-120.457693601064
"170200100201","Headwaters Entiat River",1702001002,"Entiat River",17020010,"Upper Columbia-Entiat",48.1130814701842,-120.72817698038
"170200100202","Three Creek-Entiat River",1702001002,"Entiat River",17020010,"Upper Columbia-Entiat",48.0152164397316,-120.652015681096
"170200100203","North Fork Entiat River",1702001002,"Entiat River",17020010,"Upper Columbia-Entiat",48.0561103659337,-120.589382708468
"170200100204","Lake Creek-Entiat River",1702001002,"Entiat River",17020010,"Upper Columbia-Entiat",47.9512070711299,-120.519749085149
"170200100205","Preston Creek-Entiat River",1702001002,"Entiat River",17020010,"Upper Columbia-Entiat",47.8914452195951,-120.42288029685
"170200100206","Mud Creek",1702001002,"Entiat River",17020010,"Upper Columbia-Entiat",47.7941575829106,-120.302079678714
"170200100207","Potato Creek-Entiat River",1702001002,"Entiat River",17020010,"Upper Columbia-Entiat",47.8197127201904,-120.381201711363
"170200100208","Roaring Creek",1702001002,"Entiat River",17020010,"Upper Columbia-Entiat",47.6620814653348,-120.405104460755
"170200100209","Mills Creek-Entiat River",1702001002,"Entiat River",17020010,"Upper Columbia-Entiat",47.6833985117232,-120.311789518723
"170200100301","Johnson Creek",1702001003,"Lake Entiat-Columbia River",17020010,"Upper Columbia-Entiat",47.8206378913088,-120.212208430959
"170200100302","Knapp Coulee-Columbia River",1702001003,"Lake Entiat-Columbia River",17020010,"Upper Columbia-Entiat",47.7792263496492,-120.056552570818
"170200100303","Byrd Canyon-Columbia River",1702001003,"Lake Entiat-Columbia River",17020010,"Upper Columbia-Entiat",47.7230126076125,-120.194816771887
"170200100304","Cobaley Canyon",1702001003,"Lake Entiat-Columbia River",17020010,"Upper Columbia-Entiat",47.6546305317717,-120.135611655823
"170200100305","Swakane Creek",1702001003,"Lake Entiat-Columbia River",17020010,"Upper Columbia-Entiat",47.5894318396185,-120.374949348474
"170200100306","Spencer Canyon-Columbia River",1702001003,"Lake Entiat-Columbia River",17020010,"Upper Columbia-Entiat",47.5900665085141,-120.250629636503
"170200100307","Rainey Spring-Columbia River",1702001003,"Lake Entiat-Columbia River",17020010,"Upper Columbia-Entiat",47.4977673685805,-120.290708906733
"170200100308","Number Two Canyon-Columbia River",1702001003,"Lake Entiat-Columbia River",17020010,"Upper Columbia-Entiat",47.4186248334015,-120.331031743484
"170200100309","Squilchuck Creek",1702001003,"Lake Entiat-Columbia River",17020010,"Upper Columbia-Entiat",47.3356762307766,-120.366426244042
"170200100310","Stemilt Creek",1702001003,"Lake Entiat-Columbia River",17020010,"Upper Columbia-Entiat",47.2954794932567,-120.318987396161
"170200100311","Beaver Creek",1702001003,"Lake Entiat-Columbia River",17020010,"Upper Columbia-Entiat",47.4811075153231,-120.169770939191
"170200100312","Rock Island Creek",1702001003,"Lake Entiat-Columbia River",17020010,"Upper Columbia-Entiat",47.4891837062816,-120.104782394289
"170200100313","Hammond Lake-Columbia River",1702001003,"Lake Entiat-Columbia River",17020010,"Upper Columbia-Entiat",47.3780576892861,-120.191981818898
"170200100401","Dry Gulch-Columbia River",1702001004,"Lynch Coulee-Columbia River",17020010,"Upper Columbia-Entiat",47.3258899853681,-120.130779275178
"170200100402","Colockum Creek",1702001004,"Lynch Coulee-Columbia River",17020010,"Upper Columbia-Entiat",47.2692617466784,-120.226719795667
"170200100403","Tarpiscan Creek",1702001004,"Lynch Coulee-Columbia River",17020010,"Upper Columbia-Entiat",47.2164801093132,-120.187892513389
"170200100404","Lynch Coulee",1702001004,"Lynch Coulee-Columbia River",17020010,"Upper Columbia-Entiat",47.3167903474212,-119.902927723706
"170200100405","Whitson Canyon-Columbia River",1702001004,"Lynch Coulee-Columbia River",17020010,"Upper Columbia-Entiat",47.2342824166848,-120.06390668456
"170200100406","Tekison Creek",1702001004,"Lynch Coulee-Columbia River",17020010,"Upper Columbia-Entiat",47.1763453163593,-120.154876672986
