"HUC12","braided","island_bra","meandering","straight","confined","certainty","count"
"170602030502",1.75,7.83333333333333,3.5,320.25,666.666666666667,1.08333333333333,12
"170602030503",29.4259259259259,70.7592592592593,71.0925925925926,754.648148148148,74.0740740740741,2.90740740740741,54
"170602030504",26.0416666666667,613.083333333333,15.2083333333333,54,291.666666666667,1.95833333333333,24
"170602030505",8.07142857142857,59.7857142857143,64.1428571428571,725.142857142857,142.857142857143,2.64285714285714,14
"170602030506",5.125,12.1041666666667,1.8125,355.958333333333,625,1.14583333333333,48
"170602030507",6.88888888888889,305.388888888889,5.5,34.0740740740741,648.148148148148,0.87037037037037,54
"170602030601",8.10869565217391,48.695652173913,14.9782608695652,493.434782608696,434.782608695652,1.78260869565217,46
"170602030602",3.96551724137931,59.7241379310345,22.0689655172414,845.275862068965,68.9655172413793,2.82758620689655,29
"170602030603",39.2264150943396,151.754716981132,4.32075471698113,691.490566037736,113.207547169811,2.9622641509434,53
"170602030604",2.98360655737705,13.4262295081967,0.885245901639344,359.754098360656,622.950819672131,1.01639344262295,61
